_id,Gaia_EDR3___id,AllWISE___id,PS1_DR1___id,ra,dec,period,field,ccd,quad,filter,sin_dnn,rscvn_dnn,emsms_dnn,ea_dnn,rrlyr_dnn,el_dnn,saw_dnn,bogus_dnn,wuma_dnn,e_dnn,yso_dnn,ceph_dnn,cv_dnn,srv_dnn,fla_dnn,blyr_dnn,wp_dnn,eb_dnn,blher_dnn,hp_dnn,ext_dnn,dip_dnn,rrab_dnn,vnv_dnn,pnp_dnn,wvir_dnn,dp_dnn,bright_dnn,ceph2_dnn,dscu_dnn,bis_dnn,osarg_dnn,rrblz_dnn,i_dnn,puls_dnn,mp_dnn,rrc_dnn,mir_dnn,agn_dnn,longt_dnn,blend_dnn,ew_dnn,lpv_dnn,rrd_dnn,rrd_xgb,wvir_xgb,dp_xgb,blher_xgb,lpv_xgb,agn_xgb,dscu_xgb,puls_xgb,rrc_xgb,mir_xgb,e_xgb,rscvn_xgb,rrlyr_xgb,bis_xgb,emsms_xgb,mp_xgb,ew_xgb,bogus_xgb,ea_xgb,vnv_xgb,pnp_xgb,longt_xgb,dip_xgb,cv_xgb,blend_xgb,ext_xgb,wuma_xgb,srv_xgb,fla_xgb,bright_xgb,el_xgb,ceph_xgb,eb_xgb,wp_xgb,hp_xgb,i_xgb,blyr_xgb,yso_xgb,saw_xgb,ceph2_xgb,rrab_xgb,sin_xgb,osarg_xgb,rrblz_xgb
10296632016644,2372436064821380352,125015201351051664,90270132048529744,13.204634199999989,-14.7674144,0.0603752629468937,296,16,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.16,0.14,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296612003705,2372779700861025792,124013701351018832,91420125171379680,12.5171986,-13.8088797,0.4464846782018281,296,16,2,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.22,0.17,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296021000814,2354340719064077440,176019701351021632,83850180233462720,18.0234284,-20.1230107,0.0370451593715492,296,1,3,1,0.02,0.01,0.1,0.0,0.0,0.0,0.0,0.02,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.55,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.02,0.71,0.63,0.0,0.0,0.0,0.29,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.0,0.33
10296591004071,2371993687485877760,140015201351051280,90110148678835776,14.867958399999992,-14.9037818,0.0252143719911563,296,15,4,1,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.81,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.01,0.0,0.05,0.0,0.0,0.01,0.0,0.02,0.96,0.89,0.02,0.0,0.0,0.29,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.02,0.0,0.33
10296572007757,0,0,91910147678034400,14.767748600000004,-13.4049993,0.0311824654790812,296,15,2,2,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.43,0.96,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.01,0.0,0.0,0.36,0.02,0.03,0.55,0.36,0.0,0.0,0.0,0.29,0.0,0.27,0.0,0.08,0.01,0.0,0.0,0.01,0.23,0.0,0.02,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296041003178,2353103970345780608,176019701351037696,84190168672698384,16.8673115,-19.8349645,0.0588440727453585,296,2,1,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.22,0.22,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296371000130,2359741588899313920,156015201351028992,89680160866128272,16.086663799999997,-15.2601003,0.0328542729822025,296,10,2,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.32,0.14,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296011007304,2354702527108250496,0,85050179740003488,17.974052400000005,-19.1223467,0.0847449865718662,296,1,2,1,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.32,0.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.11,0.19,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296372000826,2359817072949128320,172015201351013376,89590164918726672,16.49188000000001,-15.3364043,0.0349192863270649,296,10,2,2,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.22,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.07,0.31,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.04,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296301001629,2357070527262468608,126018201351032640,86050126513538240,12.651385599999998,-18.2850584,3.9870912154035913,296,8,3,1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.24,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.99,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.41,0.07,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.1,0.0,0.44,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.01,0.04,0.02,0.79,0.24,0.29,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.0,0.25,0.0,0.33,0.0,0.0,0.01,0.24,0.07,0.01,0.0,0.33
10296412004667,0,140015201351000320,89140147214488544,14.721359400000011,-15.7098516,0.0246332741033682,296,11,2,2,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.03,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296412005048,2371285700780888064,0,89100140502597200,14.050279399999994,-15.7443034,0.0358925144348934,296,11,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.02,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296202007171,0,174018201351043744,86470172316901072,17.2315983,-17.9410049,0.0267412633614472,296,6,1,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.32,0.15,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296091005932,2356326707645958528,0,84820145741731200,14.5742434,-19.3159771,0.035940085563539,296,3,2,1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.58,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.1,0.14,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296272038494,0,158018201351038624,86200150808716816,15.080795200000011,-18.1612579,0.0232356517507048,296,7,4,2,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.04,0.06,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.13,0.14,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296472000561,0,125016701351054064,88620130992804272,13.099095299999988,-16.1468189,0.0359662251497405,296,12,4,2,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.12,0.14,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296282013480,0,0,86800133497033776,13.349705,-17.6638351,0.0623548199142576,296,8,1,2,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.07,0.08,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296633003683,2372424627324742912,140015201351043072,90290136531660288,13.653235999999993,-14.7584019,0.0253560782981196,296,16,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.69,0.68,0.02,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296253001782,2357603515524535552,141016701351005504,87160141574274096,14.15746039999999,-17.3636567,0.0253673374074998,296,7,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.74,0.55,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.01,0.0,0.0,0.33
10296142003989,2356523520227763968,0,83540127782614192,12.778326099999989,-20.3801311,0.1295178002939412,296,4,3,2,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.01,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.1,0.08,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.01,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296472012442,0,0,88130137285815520,13.7286498,-16.5541042,0.0330293521278335,296,12,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.87,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.14,0.0,0.0,0.0,0.06,0.0,0.0,0.05,0.0,0.0,0.01,0.01,0.03,0.04,0.06,0.0,0.0,0.0,0.29,0.0,0.12,0.0,0.07,0.01,0.0,0.0,0.0,0.23,0.0,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296493016305,2456119143193890048,186013701351030112,91560182978837040,18.2978277,-13.6944277,0.1878153415928664,296,13,2,3,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.97,0.98,0.02,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.01,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296311002011,0,142018201351013568,85930135304772064,13.530474300000009,-18.3902055,0.0994230493623413,296,8,4,1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.42,0.3,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.03,0.08,0.06,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.0,0.23,0.01,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296162004575,2355334535841260160,190018201351060032,86850190585978048,19.0586428,-17.618552,637.1683346152378,296,5,1,2,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.61,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.98,0.87,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.48,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.04,0.94,0.54,0.01,0.0,0.0,0.29,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.01,0.24,0.01,0.03,0.0,0.0,0.0,0.23,0.0,0.01,0.0,0.33
10296332000029,0,172015201351026912,89710179705849520,17.97042730000001,-15.2340441,0.0790576688873124,296,9,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.55,0.12,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.02,0.02,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.03,0.76,0.5,0.0,0.0,0.01,0.29,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.05,0.23,0.0,0.13,0.0,0.0,0.02,0.23,0.0,0.0,0.0,0.33
10296561018331,2373028431006093312,155013701351040992,92000149780744640,14.97809319999999,-13.3297955,0.0349458766648821,296,15,1,1,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.08,0.0,0.0,0.47,0.02,0.03,0.67,0.46,0.0,0.0,0.0,0.29,0.0,0.46,0.0,0.08,0.0,0.0,0.0,0.0,0.25,0.0,0.01,0.0,0.0,0.02,0.23,0.0,0.0,0.0,0.33
10296392037084,0,0,88190168016806816,16.801517999999987,-16.503011,0.3664883724532177,296,10,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.06,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
